시점,시도,시군구,미분양수,준공_후_미분양수,준공_전_미분양수
2009.07,서울특별시,중랑구,0,0,0
2009.08,서울특별시,중랑구,0,0,0
2009.09,서울특별시,중랑구,0,0,0
2009.10,서울특별시,중랑구,0,0,0
2009.11,서울특별시,중랑구,0,0,0
2009.12,서울특별시,중랑구,0,0,0
2010.01,서울특별시,중랑구,0,0,0
2010.02,서울특별시,중랑구,0,0,0
2010.03,서울특별시,중랑구,0,0,0
2010.04,서울특별시,중랑구,0,0,0
2010.05,서울특별시,중랑구,0,0,0
2010.06,서울특별시,중랑구,0,0,0
2010.07,서울특별시,중랑구,0,0,0
2010.08,서울특별시,중랑구,140,0,140
2010.09,서울특별시,중랑구,140,0,140
2010.10,서울특별시,중랑구,132,0,132
2010.11,서울특별시,중랑구,115,0,115
2010.12,서울특별시,중랑구,108,0,108
2011.01,서울특별시,중랑구,105,0,105
2011.02,서울특별시,중랑구,92,0,92
2011.03,서울특별시,중랑구,92,0,92
2011.04,서울특별시,중랑구,92,0,92
2011.05,서울특별시,중랑구,81,0,81
2011.06,서울특별시,중랑구,78,0,78
2011.07,서울특별시,중랑구,75,0,75
2011.08,서울특별시,중랑구,73,0,73
2011.09,서울특별시,중랑구,129,0,129
2011.10,서울특별시,중랑구,127,0,127
2011.11,서울특별시,중랑구,124,0,124
2011.12,서울특별시,중랑구,119,0,119
2012.01,서울특별시,중랑구,116,0,116
2012.02,서울특별시,중랑구,94,0,94
2012.03,서울특별시,중랑구,81,0,81
2012.04,서울특별시,중랑구,79,0,79
2012.05,서울특별시,중랑구,77,0,77
2012.06,서울특별시,중랑구,73,0,73
2012.07,서울특별시,중랑구,77,0,77
2012.08,서울특별시,중랑구,76,0,76
2012.09,서울특별시,중랑구,76,0,76
2012.10,서울특별시,중랑구,76,0,76
2012.11,서울특별시,중랑구,75,0,75
2012.12,서울특별시,중랑구,69,29,40
2007.08,서울특별시,구로구,0,0,0
2007.12,서울특별시,구로구,0,0,0
2008.06,서울특별시,구로구,0,0,0
2008.11,서울특별시,구로구,0,0,0
2008.12,서울특별시,구로구,0,0,0
2009.01,서울특별시,구로구,0,0,0
2009.02,서울특별시,구로구,0,0,0
2009.03,서울특별시,구로구,0,0,0
2009.04,서울특별시,구로구,0,0,0
2009.05,서울특별시,구로구,0,0,0
2009.06,서울특별시,구로구,0,0,0
2009.07,서울특별시,구로구,0,0,0
2009.08,서울특별시,구로구,0,0,0
2009.09,서울특별시,구로구,0,0,0
2009.10,서울특별시,구로구,0,0,0
2009.11,서울특별시,구로구,0,0,0
2009.12,서울특별시,구로구,0,0,0
2010.01,서울특별시,구로구,0,0,0
2010.02,서울특별시,구로구,0,0,0
2010.03,서울특별시,구로구,0,0,0
2010.04,서울특별시,구로구,23,23,0
2010.05,서울특별시,구로구,23,23,0
2010.06,서울특별시,구로구,101,23,78
2010.07,서울특별시,구로구,101,23,78
2010.08,서울특별시,구로구,101,23,78
2010.09,서울특별시,구로구,101,23,78
2010.10,서울특별시,구로구,73,73,0
2010.11,서울특별시,구로구,73,73,0
2010.12,서울특별시,구로구,77,73,4
2011.01,서울특별시,구로구,76,73,3
2011.02,서울특별시,구로구,156,72,84
2011.03,서울특별시,구로구,155,155,0
2011.04,서울특별시,구로구,149,149,0
2011.05,서울특별시,구로구,143,143,0
2011.06,서울특별시,구로구,141,141,0
2011.07,서울특별시,구로구,134,134,0
2011.08,서울특별시,구로구,119,119,0
2011.09,서울특별시,구로구,113,113,0
2011.10,서울특별시,구로구,199,199,0
2011.11,서울특별시,구로구,196,196,0
2011.12,서울특별시,구로구,193,193,0
2012.01,서울특별시,구로구,188,188,0
2012.02,서울특별시,구로구,181,181,0
2012.03,서울특별시,구로구,174,174,0
2012.04,서울특별시,구로구,172,172,0
2012.05,서울특별시,구로구,170,170,0
2012.06,서울특별시,구로구,170,170,0
2012.07,서울특별시,구로구,606,168,438
2012.08,서울특별시,구로구,579,168,411
2012.09,서울특별시,구로구,578,168,410
2012.10,서울특별시,구로구,556,167,389
2012.11,서울특별시,구로구,514,174,340
2012.12,서울특별시,구로구,481,172,309
2007.01,서울특별시,성북구,404,0,404
2007.02,서울특별시,성북구,404,0,404
2007.03,서울특별시,성북구,404,0,404
2007.04,서울특별시,성북구,404,0,404
2007.05,서울특별시,성북구,404,0,404
2007.06,서울특별시,성북구,404,0,404
2007.07,서울특별시,성북구,404,0,404
2007.08,서울특별시,성북구,404,0,404
2007.09,서울특별시,성북구,404,0,404
2007.10,서울특별시,성북구,404,0,404
2007.11,서울특별시,성북구,404,0,404
2007.12,서울특별시,성북구,0,0,0
2008.06,서울특별시,성북구,0,0,0
2008.09,서울특별시,성북구,47,0,47
2008.10,서울특별시,성북구,45,0,45
2008.11,서울특별시,성북구,45,0,45
2008.12,서울특별시,성북구,213,0,213
2009.01,서울특별시,성북구,213,0,213
2009.02,서울특별시,성북구,212,0,212
2009.03,서울특별시,성북구,211,0,211
2009.04,서울특별시,성북구,164,0,164
2009.05,서울특별시,성북구,157,0,157
2009.06,서울특별시,성북구,156,0,156
2009.07,서울특별시,성북구,155,0,155
2009.08,서울특별시,성북구,147,0,147
2009.09,서울특별시,성북구,142,0,142
2009.10,서울특별시,성북구,113,0,113
2009.11,서울특별시,성북구,113,0,113
2009.12,서울특별시,성북구,113,0,113
2010.01,서울특별시,성북구,113,0,113
2010.02,서울특별시,성북구,113,100,13
2010.03,서울특별시,성북구,113,100,13
2010.04,서울특별시,성북구,114,101,13
2010.05,서울특별시,성북구,121,0,121
2010.06,서울특별시,성북구,121,13,108
2010.07,서울특별시,성북구,122,13,109
2010.08,서울특별시,성북구,122,13,109
2010.09,서울특별시,성북구,122,13,109
2010.10,서울특별시,성북구,122,13,109
2010.11,서울특별시,성북구,122,13,109
2010.12,서울특별시,성북구,115,6,109
2011.01,서울특별시,성북구,115,6,109
2011.02,서울특별시,성북구,115,115,0
2011.03,서울특별시,성북구,115,115,0
2011.04,서울특별시,성북구,115,115,0
2011.05,서울특별시,성북구,115,115,0
2011.06,서울특별시,성북구,115,115,0
2011.07,서울특별시,성북구,115,115,0
2011.08,서울특별시,성북구,115,115,0
2011.09,서울특별시,성북구,115,115,0
2011.10,서울특별시,성북구,115,115,0
2011.11,서울특별시,성북구,124,124,0
2011.12,서울특별시,성북구,124,124,0
2012.01,서울특별시,성북구,204,204,0
2012.02,서울특별시,성북구,204,204,0
2012.03,서울특별시,성북구,204,204,0
2012.04,서울특별시,성북구,204,204,0
2012.05,서울특별시,성북구,204,204,0
2012.06,서울특별시,성북구,204,204,0
2012.07,서울특별시,성북구,204,204,0
2012.08,서울특별시,성북구,204,204,0
2012.09,서울특별시,성북구,204,204,0
2012.10,서울특별시,성북구,204,204,0
2012.11,서울특별시,성북구,195,195,0
2012.12,서울특별시,성북구,292,12,280
2007.08,서울특별시,금천구,0,0,0
2007.12,서울특별시,금천구,0,0,0
2008.06,서울특별시,금천구,0,0,0
2008.11,서울특별시,금천구,0,0,0
2008.12,서울특별시,금천구,0,0,0
2009.01,서울특별시,금천구,0,0,0
2009.02,서울특별시,금천구,0,0,0
2009.03,서울특별시,금천구,0,0,0
2009.04,서울특별시,금천구,0,0,0
2009.05,서울특별시,금천구,0,0,0
2009.06,서울특별시,금천구,0,0,0
2009.07,서울특별시,금천구,0,0,0
2009.08,서울특별시,금천구,0,0,0
2009.09,서울특별시,금천구,0,0,0
2009.10,서울특별시,금천구,0,0,0
2009.11,서울특별시,금천구,0,0,0
2009.12,서울특별시,금천구,0,0,0
2010.01,서울특별시,금천구,0,0,0
2010.02,서울특별시,금천구,0,0,0
2010.03,서울특별시,금천구,0,0,0
2010.04,서울특별시,금천구,0,0,0
2010.05,서울특별시,금천구,0,0,0
2010.06,서울특별시,금천구,0,0,0
2010.07,서울특별시,금천구,0,0,0
2010.08,서울특별시,금천구,0,0,0
2010.09,서울특별시,금천구,0,0,0
2010.10,서울특별시,금천구,0,0,0
2010.11,서울특별시,금천구,0,0,0
2010.12,서울특별시,금천구,0,0,0
2011.01,서울특별시,금천구,0,0,0
2011.02,서울특별시,금천구,0,0,0
2011.03,서울특별시,금천구,0,0,0
2011.04,서울특별시,금천구,0,0,0
2011.05,서울특별시,금천구,0,0,0
2011.06,서울특별시,금천구,0,0,0
2011.07,서울특별시,금천구,0,0,0
2011.08,서울특별시,금천구,0,0,0
2011.09,서울특별시,금천구,0,0,0
2011.10,서울특별시,금천구,0,0,0
2011.11,서울특별시,금천구,0,0,0
2011.12,서울특별시,금천구,0,0,0
2012.01,서울특별시,금천구,0,0,0
2012.02,서울특별시,금천구,0,0,0
2012.03,서울특별시,금천구,0,0,0
2012.04,서울특별시,금천구,0,0,0
2012.05,서울특별시,금천구,0,0,0
2012.06,서울특별시,금천구,0,0,0
2012.07,서울특별시,금천구,0,0,0
2012.08,서울특별시,금천구,0,0,0
2012.09,서울특별시,금천구,0,0,0
2012.10,서울특별시,금천구,0,0,0
2012.11,서울특별시,금천구,0,0,0
2012.12,서울특별시,금천구,0,0,0
2007.08,서울특별시,노원구,0,0,0
2007.12,서울특별시,노원구,0,0,0
2008.06,서울특별시,노원구,0,0,0
2008.11,서울특별시,노원구,0,0,0
2008.12,서울특별시,노원구,0,0,0
2009.01,서울특별시,노원구,0,0,0
2009.02,서울특별시,노원구,0,0,0
2009.03,서울특별시,노원구,0,0,0
2009.04,서울특별시,노원구,0,0,0
2009.05,서울특별시,노원구,0,0,0
2009.06,서울특별시,노원구,0,0,0
2009.07,서울특별시,노원구,0,0,0
2009.08,서울특별시,노원구,25,0,25
2009.09,서울특별시,노원구,25,0,25
2009.10,서울특별시,노원구,25,0,25
2009.11,서울특별시,노원구,25,0,25
2009.12,서울특별시,노원구,25,0,25
2010.01,서울특별시,노원구,25,25,0
2010.02,서울특별시,노원구,25,25,0
2010.03,서울특별시,노원구,25,25,0
2010.04,서울특별시,노원구,20,20,0
2010.05,서울특별시,노원구,20,20,0
2010.06,서울특별시,노원구,20,20,0
2010.07,서울특별시,노원구,20,20,0
2010.08,서울특별시,노원구,20,20,0
2010.09,서울특별시,노원구,20,20,0
2010.10,서울특별시,노원구,20,20,0
2010.11,서울특별시,노원구,20,20,0
2010.12,서울특별시,노원구,20,20,0
2011.01,서울특별시,노원구,20,20,0
2011.02,서울특별시,노원구,19,19,0
2011.03,서울특별시,노원구,19,19,0
2011.04,서울특별시,노원구,18,18,0
2011.05,서울특별시,노원구,17,17,0
2011.06,서울특별시,노원구,17,17,0
2011.07,서울특별시,노원구,16,16,0
2011.08,서울특별시,노원구,16,16,0
2011.09,서울특별시,노원구,16,16,0
2011.10,서울특별시,노원구,14,14,0
2011.11,서울특별시,노원구,14,14,0
2011.12,서울특별시,노원구,14,14,0
2012.01,서울특별시,노원구,14,14,0
2012.02,서울특별시,노원구,12,12,0
2012.03,서울특별시,노원구,11,11,0
2012.04,서울특별시,노원구,11,11,0
2012.05,서울특별시,노원구,10,10,0
2012.06,서울특별시,노원구,10,10,0
2012.07,서울특별시,노원구,9,9,0
2012.08,서울특별시,노원구,9,9,0
2012.09,서울특별시,노원구,9,9,0
2012.10,서울특별시,노원구,9,9,0
2012.11,서울특별시,노원구,7,7,0
2012.12,서울특별시,노원구,7,7,0
2007.08,서울특별시,도봉구,0,0,0
2007.12,서울특별시,도봉구,0,0,0
2008.06,서울특별시,도봉구,0,0,0
2008.11,서울특별시,도봉구,0,0,0
2008.12,서울특별시,도봉구,12,0,12
2009.01,서울특별시,도봉구,0,0,0
2009.02,서울특별시,도봉구,0,0,0
2009.03,서울특별시,도봉구,0,0,0
2009.04,서울특별시,도봉구,0,0,0
2009.05,서울특별시,도봉구,0,0,0
2009.06,서울특별시,도봉구,0,0,0
2009.07,서울특별시,도봉구,0,0,0
2009.08,서울특별시,도봉구,0,0,0
2009.09,서울특별시,도봉구,0,0,0
2009.10,서울특별시,도봉구,0,0,0
2009.11,서울특별시,도봉구,0,0,0
2009.12,서울특별시,도봉구,0,0,0
2010.01,서울특별시,도봉구,0,0,0
2010.02,서울특별시,도봉구,0,0,0
2010.03,서울특별시,도봉구,0,0,0
2010.04,서울특별시,도봉구,0,0,0
2010.05,서울특별시,도봉구,0,0,0
2010.06,서울특별시,도봉구,0,0,0
2010.07,서울특별시,도봉구,0,0,0
2010.08,서울특별시,도봉구,0,0,0
2010.09,서울특별시,도봉구,0,0,0
2010.10,서울특별시,도봉구,0,0,0
2010.11,서울특별시,도봉구,0,0,0
2010.12,서울특별시,도봉구,0,0,0
2011.01,서울특별시,도봉구,0,0,0
2011.02,서울특별시,도봉구,0,0,0
2011.03,서울특별시,도봉구,0,0,0
2011.04,서울특별시,도봉구,0,0,0
2011.05,서울특별시,도봉구,0,0,0
2011.06,서울특별시,도봉구,0,0,0
2011.07,서울특별시,도봉구,0,0,0
2011.08,서울특별시,도봉구,0,0,0
2011.09,서울특별시,도봉구,0,0,0
2011.10,서울특별시,도봉구,0,0,0
2011.11,서울특별시,도봉구,0,0,0
2011.12,서울특별시,도봉구,0,0,0
2012.01,서울특별시,도봉구,0,0,0
2012.02,서울특별시,도봉구,0,0,0
2012.03,서울특별시,도봉구,0,0,0
2012.04,서울특별시,도봉구,0,0,0
2012.05,서울특별시,도봉구,0,0,0
2012.06,서울특별시,도봉구,0,0,0
2012.07,서울특별시,도봉구,0,0,0
2012.08,서울특별시,도봉구,0,0,0
2012.09,서울특별시,도봉구,0,0,0
2012.10,서울특별시,도봉구,0,0,0
2012.11,서울특별시,도봉구,0,0,0
2012.12,서울특별시,도봉구,0,0,0
2007.08,서울특별시,은평구,0,0,0
2007.12,서울특별시,은평구,0,0,0
2008.06,서울특별시,은평구,0,0,0
2008.10,서울특별시,은평구,144,0,144
2008.11,서울특별시,은평구,224,0,224
2008.12,서울특별시,은평구,224,0,224
2009.01,서울특별시,은평구,221,0,221
2009.02,서울특별시,은평구,221,0,221
2009.03,서울특별시,은평구,221,0,221
2009.04,서울특별시,은평구,208,0,208
2009.05,서울특별시,은평구,185,0,185
2009.06,서울특별시,은평구,183,0,183
2009.07,서울특별시,은평구,174,0,174
2009.08,서울특별시,은평구,116,0,116
2009.09,서울특별시,은평구,98,0,98
2009.10,서울특별시,은평구,46,0,46
2009.11,서울특별시,은평구,46,0,46
2009.12,서울특별시,은평구,46,0,46
2010.01,서울특별시,은평구,46,0,46
2010.02,서울특별시,은평구,46,0,46
2010.03,서울특별시,은평구,46,0,46
2010.04,서울특별시,은평구,33,0,33
2010.05,서울특별시,은평구,33,0,33
2010.06,서울특별시,은평구,33,0,33
2010.07,서울특별시,은평구,33,0,33
2010.08,서울특별시,은평구,66,0,66
2010.09,서울특별시,은평구,66,0,66
2010.10,서울특별시,은평구,66,0,66
2010.11,서울특별시,은평구,225,0,225
2010.12,서울특별시,은평구,208,0,208
2011.01,서울특별시,은평구,198,0,198
2011.02,서울특별시,은평구,174,16,158
2011.03,서울특별시,은평구,164,13,151
2011.04,서울특별시,은평구,88,12,76
2011.05,서울특별시,은평구,83,7,76
2011.06,서울특별시,은평구,83,7,76
2011.07,서울특별시,은평구,80,4,76
2011.08,서울특별시,은평구,80,4,76
2011.09,서울특별시,은평구,90,4,86
2011.10,서울특별시,은평구,100,100,0
2011.11,서울특별시,은평구,82,82,0
2011.12,서울특별시,은평구,82,82,0
2012.01,서울특별시,은평구,72,72,0
2012.02,서울특별시,은평구,6,6,0
2012.03,서울특별시,은평구,16,16,0
2012.04,서울특별시,은평구,16,16,0
2012.05,서울특별시,은평구,16,16,0
2012.06,서울특별시,은평구,13,13,0
2012.07,서울특별시,은평구,13,13,0
2012.08,서울특별시,은평구,276,228,48
2012.09,서울특별시,은평구,261,221,40
2012.10,서울특별시,은평구,277,217,60
2012.11,서울특별시,은평구,257,215,42
2012.12,서울특별시,은평구,222,183,39
2007.08,서울특별시,서대문구,0,0,0
2007.12,서울특별시,서대문구,0,0,0
2008.06,서울특별시,서대문구,0,0,0
2008.11,서울특별시,서대문구,0,0,0
2008.12,서울특별시,서대문구,0,0,0
2009.01,서울특별시,서대문구,0,0,0
2009.02,서울특별시,서대문구,0,0,0
2009.03,서울특별시,서대문구,0,0,0
2009.04,서울특별시,서대문구,0,0,0
2009.05,서울특별시,서대문구,0,0,0
2009.06,서울특별시,서대문구,0,0,0
2009.07,서울특별시,서대문구,0,0,0
2009.08,서울특별시,서대문구,0,0,0
2009.09,서울특별시,서대문구,0,0,0
2009.10,서울특별시,서대문구,0,0,0
2009.11,서울특별시,서대문구,0,0,0
2009.12,서울특별시,서대문구,0,0,0
2010.01,서울특별시,서대문구,0,0,0
2010.02,서울특별시,서대문구,0,0,0
2010.03,서울특별시,서대문구,0,0,0
2010.04,서울특별시,서대문구,72,10,62
2010.05,서울특별시,서대문구,72,7,65
2010.06,서울특별시,서대문구,109,10,99
2010.07,서울특별시,서대문구,109,10,99
2010.08,서울특별시,서대문구,104,10,94
2010.09,서울특별시,서대문구,104,10,94
2010.10,서울특별시,서대문구,104,10,94
2010.11,서울특별시,서대문구,98,10,88
2010.12,서울특별시,서대문구,84,10,74
2011.01,서울특별시,서대문구,84,10,74
2011.02,서울특별시,서대문구,22,22,0
2011.03,서울특별시,서대문구,22,22,0
2011.04,서울특별시,서대문구,22,22,0
2011.05,서울특별시,서대문구,22,22,0
